username,tweet_content,created_at,retweet_count,like_count,reply_count,quote_count,hashtag,language,geo_location,source,user_followers_count,user_verified,url
@lodemid_21,"rich.21
@lodemid_21
·
10h
So, mister 
@LandoNorris
 … the only one that had luck the last weeks was you. If the 
@fia
 doesnt help u, or its raining you are nowhere near Max. So pls shut the f… up and show ur talking on track. You doesnt deserve to be a WC anymore.

#BrazilianGP #Verstappen #Norris
33
37
455
36K",2024-11-03T19:27:34.000Z,0,0,0,0,#Verstappen,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@lodemid_21/status/None
