username,tweet_content,created_at,retweet_count,like_count,reply_count,quote_count,hashtag,language,geo_location,source,user_followers_count,user_verified,url
@Anil_Alapuri,"वैचारिक मंच
@Anil_Alapuri
·
20m
Replying to 
@Real_avinash05
मेरी घटना एका फिरोजाबाद की है।

इस किले में प्राइवेट स्कूल था और किले के ठीक सामने रामलीला मैदान के पास सरकारी स्कूल था।
1
1
1
10",2024-11-03T16:43:01.000Z,0,0,0,0,#सरकारी स्कूल,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@Anil_Alapuri/status/None
@vipingarg111,"Vipin Garg
@vipingarg111
·
Oct 31
कंफ्यूज मत होना ये कोई प्राइवेट नहीं, दिल्ली का एक सरकारी स्कूल है।

वोट आपका, शानदार स्कूल का वादा हमारा।

#सरकारी_स्कूल #शानदार_स्कूल
1
1
39",2024-10-31T06:18:52.000Z,0,0,0,0,#सरकारी स्कूल,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@vipingarg111/status/None
@UstadSays,"استاد
@UstadSays
·
Oct 30
گورنمنٹ ہائر سیکنڈری سکول گروٹ (ضلع خوشاب) میں صبح کی اسمبلی کا ایک خوبصورت منظر
#سرکاری_سکول_معیاری_سکول 
#سرکاری_سکولز_کی_نجکاری_نامنظور 
#BeautifulSchool
187
4
165
1.3K",2024-10-30T15:13:27.000Z,0,0,0,0,#सरकारी स्कूल,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@UstadSays/status/None
