username,tweet_content,created_at,retweet_count,like_count,reply_count,quote_count,hashtag,language,geo_location,source,user_followers_count,user_verified,url
@faheema82470072,"Faheem Ahmad
@faheema82470072
·
1h
राजनीति मे सेकुलर बनने के लिए मुस्लिम नेता शिर्क तक करने को तैयार हो जा रहे हैँ और उसके बाद भी इन्हे कोई गैर मुस्लिम पसंद नहीं कर रहा है नसीम सोलंकी मंदिर मे जाकर पूजा की वहां की मंदिर को गंगाजल से धोया गया लेकिन इनको शर्म नहीं आती
5",2024-11-02T07:31:33.000Z,0,0,0,0,#नसीम सोलंकी,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@faheema82470072/status/None
@RamKuma21335233,"राम कुमार शर्मा (उत्तराखंडी)
@RamKuma21335233
·
38m
सपा के विधानसभा प्रत्याशी नसीम सोलंकी ने शिवलिंग की पूजा की।जल चढ़ाया। पुजारियों ने मंत्रों के साथ पूजा कराई। सोलंकी के खिलाफ फतवा जारी हो गया कि तोबा कर के फिर से कलमा पढ़ें।
ये हिन्दू धर्म है कि एक मुस्लिम बिना धर्म बदले पूजा कर सकता है पर कोई हिन्दू रहकर नमाज नहीं पढ़ सकता।
9",2024-11-02T07:53:10.000Z,0,0,0,0,#नसीम सोलंकी,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@RamKuma21335233/status/None
@GoodNewsToday,"GNTTV
@GoodNewsToday
·
13h
-नसीम सोलंकी पहुंची बानखंडेश्वर मंदिर 
-सीएम योगी ने सुनी लोगों की समस्याएं 
-कमर्शियल गैस सिलेंडर हुआ महंगा 

देखिए #GNTExpress

#NaseemSolanki #CMYogi #LPGRate #News
3:41
1
134",2024-11-01T18:37:58.000Z,0,0,0,0,#नसीम सोलंकी,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@GoodNewsToday/status/None
@_AmleshSingh,"PATMAN
@_AmleshSingh
·
5s
कानपुर के वनखंडेश्वर मंदिर में सपा प्रत्याशी नसीम सोलंकी ने पूजा करने के बाद अब फतवा जारी कर दिया गया है।

ऑल इंडिया मुस्लिम जमात के राष्ट्रीय अध्यक्ष ""मौलाना मुफ्ती शहाबुद्दीन रजवी"" ने नसीम सोलंकी के खिलाफ फतवा जारी कर दिया है।

मौलाना मुफ्ती ने कहा कि नसीम सोलंकी ने जो किया,
Quote
Surya Samajwadi
@surya_samajwadi
·
1h
कल सपा नेत्री नसीम सोलंकी ने कानपुर की एक मंदिर में पूजा की थी आज बीजेपी समर्थित पाखंडी मंदिर को गंगाजल से धूल रहे है 

ये वही लोग है जो दलित को घोड़ी चढ़ने नहीं देते है, दलित पिछड़े को मंदिर में घुसने नहीं देते थे",2024-11-02T08:32:01.000Z,0,0,0,0,#नसीम सोलंकी,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@_AmleshSingh/status/None
@AkashShankdhar,"pandit Akash Shankdhar
@AkashShankdhar
·
Nov 1
जानते हो ये कौन हैं  ये हैं '' नसीम सोलंकी  '' इरफ़ान सोलंकी की पत्नी.

यह समाजवादी पार्टी की कानपुर सीमाऊ सीट से प्रत्याशी हैं!

शिव मंदिर मै पूजा अर्चना कर रही हैं देश मै सौहार्द बना रहे हैं भाई चारा बना रहे हैं.

बस यही समाजवाद हैं.
2
42
216",2024-11-01T04:29:50.000Z,0,0,0,0,#नसीम सोलंकी,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@AkashShankdhar/status/None
@AshtBhujaji,"अष्टभुजा शुक्ल
@AshtBhujaji
·
35m
Replying to 
@ocjain4
सपा उम्मीदवार नसीम सोलंकी पर फतवा जारी हो गया है. पूर्व विधायक इरफान सोलंकी की पत्नी ने दीपावली की रात कानपुर की एक मंदिर में शिवलिंग पर जलाभिषेक किया था. मंदिर में नसीम ने दीप जलाकर पूरे विधि विधान से पूजा की. इस वीडियो के सामने आने के बाद मामले ने ऐसा तूल पकड़ा कि सियासी
Show more
2
2
42",2024-11-02T07:56:14.000Z,0,0,0,0,#नसीम सोलंकी,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@AshtBhujaji/status/None
@HasanRoomiSP,"Mohd Hassan Roomi MLA
@HasanRoomiSP
·
Oct 30
दिनांक 30.10.24 को #उपचुनाव_सीसामऊ_विधानसभा में इंडिया गठबंधन प्रत्याशी श्रीमती #नसीम_सोलंकी के जनसम्पर्क में।।
@yadavakhilesh
 @samajwadiparty
#AkhileshYadav #SamajwadiParty
Dimple Yadav and 5 others
1
4
30
224",2024-10-30T13:27:20.000Z,0,0,0,0,#नसीम सोलंकी,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@HasanRoomiSP/status/None
@AliA84844911,"Shaqib Ali (Sia)
@AliA84844911
·
Oct 26
एक बार पढ़ें 

सोनी सलीम से बेइंतिहा मोहोब्बत करती थी
सलीम का खून (बच्चा) 7 माह से सोनी के पेट में था सलीम की अम्मी की बीमारी में सोनी ने खून भी दिया था सलीम का कर्ज उतारने को सोनी ने अपनी अंगूठी भी बेची लेकिन सोनी को सलीम ने इसके बदले मौत दी क्यूंकि सलीम के लिए सोनी काफ़िर थी।
1
4
89",2024-10-26T13:28:56.000Z,0,0,0,0,#नसीम सोलंकी,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@AliA84844911/status/None
@NewsroomPostCom,"Newsroompost
@NewsroomPostCom
·
5h
Row On Naseem Solanki: यूपी की सीसामऊ विधानसभा सीट से सपा प्रत्याशी नसीम सोलंकी ने शिवलिंग पर चढ़ाया जल तो भड़के मौलाना, बीजेपी ने भी साधा निशाना
Row On Naseem Solanki: यूपी की सीसामऊ विधानसभा सीट से सपा प्रत्याशी नसीम सोलंकी ने शिवलिंग पर...
From hindi.newsroompost.com
66",2024-11-02T03:29:54.000Z,0,0,0,0,#नसीम सोलंकी,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@NewsroomPostCom/status/None
@AnandMi38424236,"Anand Mishra
@AnandMi38424236
·
Jul 17, 2023
#कानपुर  

सपा MLA #इरफान_सोलंकी की #राइफल का लाइसेंस सस्पेंड !!

#इरफान की पत्नी #नसीम राइफल जमा करने जाजमऊ थाने पहुंचीं !!

साथ में थे वकील शिवाकांत दीक्षित !!

 #Kanpur #Crime #SamajwadiParty 
@SudarshanNewsTV
 @SudarshanNewsUp
102",2023-07-17T10:38:02.000Z,0,0,0,0,#नसीम सोलंकी,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@AnandMi38424236/status/None
@Shavezalam1313,"Shavez Alam
@Shavezalam1313
·
Oct 18
#कानपुर #सीसामऊ विधान सभा #उपचुनाव में सपा प्रत्याशी #नसीम #सोलंकी के पक्ष में हो रही बैठक में सपा नगर #अध्यक्ष फजल महमूद व #विधायक मोहम्मद #हसन रूमी के बीच हुई तीखी नोकझोंक, कैसे जीतेंगे चुनाव जब #आपस में ही #घमासान 
@samajwadiparty
 @yadavakhilesh
 @MediaCellSP
70",2024-10-18T16:31:14.000Z,0,0,0,0,#नसीम सोलंकी,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@Shavezalam1313/status/None
@pratapsomvanshi,"प्रताप सोमवंशी/Pratap Somvanshi/پرتاپ سوموانشی
@pratapsomvanshi
·
Mar 14, 2020
ये सलोनी 
@salonayyy
 तो कमाल की है। नज़मा आपी और कंगना रनाउत के किरदार में हो तो क्या कहने। बुलंदशहर की सलोनी गौर दिल्ली विश्वविद्यालय में बीए की छात्रा है। कोरोना पर नज़मा आपी क्या बता रहीं है, आप भी सुनिए । मुझे तो सपरिवार सलोनी का एकल शो देखना है। सलोनी जब हो तो बताना।
Quote
Saloni Gaur
@salonayyy
·
Mar 4, 2020
Nazma aapi on corona virus
#coronavirus #COVID19india #nazmaaapi
24
189
1.3K",2020-03-14T15:41:54.000Z,0,0,0,0,#नसीम सोलंकी,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@pratapsomvanshi/status/None
@Hindurastra23,"Saffron KRT
@Hindurastra23
·
Oct 26
नांगलोई की रहने वाली सोनिया ने जिसे संजू समझ प्यार किया था...
दरअसल वो सलीम निकला और करवाचौथ के दिन जिसके लिए वो व्रत थी जिसके बच्चे की मां बनने वाली थी उसी ने बेरहमी से हत्या कर दी..!!

नांगलोई की रहने वाली सोनिया जब संजू उर्फ सलीम जब फोन पर बात करती थी और घर वाले पूछते थे
1
31",2024-10-26T17:49:37.000Z,0,0,0,0,#नसीम सोलंकी,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@Hindurastra23/status/None
@News18UP,"News18 Uttar Pradesh
@News18UP
·
Nov 1
सपा प्रत्याशी नसीम सोलंकी ने वनखंडेश्वर मंदिर में की पूजा अर्चना, दीपावली पर मंदिर में शिवलिंग के पास जलाया दीपक

 #BreakingNews #LatestNews  #ViralVideo #UPNews #NaseemSolanki
1
19
896",2024-11-01T05:02:15.000Z,0,0,0,0,#नसीम सोलंकी,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@News18UP/status/None
@Dineshtripthi,"Dinesh Tripathi
@Dineshtripthi
·
1h
कानपुर की सीसामऊ सीट से सपा प्रत्याशी नसीम सोलंकी ने मंदिर में की पूजा तो ऑल इंडिया मुस्लिम जमात के राष्ट्रीय अध्यक्ष मौलाना मुफ्ती शहाबुद्दीन रजवी बरेलवी ने दिया फतवा, कहा- उन्हे तौबा  करनी चाहिए और कलमा पढ़ना चाहिए।
8",2024-11-02T06:37:17.000Z,0,0,0,0,#नसीम सोलंकी,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@Dineshtripthi/status/None
@pulkitnpc,"Pulkit Tyagi
@pulkitnpc
·
Oct 26
सलीम ने अपना नाम संजू बताया और 20 वर्षीय सोनिया मान गई। उसके साथ सोई,गर्भवती हुई।
सलीम ने सोनिया को मार दिया।
यह सलीम या दुनियाभर के सारे सलीम कल के मरते आज मर जाएँ,मुझे मतलब नहीं।

पर मुझे एक संवेदनहीन बात कहनी है: ऐसी सभी मूर्ख 'सोनिया' भी आज मरें या अभी मुझे उनसे भी मतलब नहीं।
37
347
1.4K
13K",2024-10-26T08:45:12.000Z,0,0,0,0,#नसीम सोलंकी,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@pulkitnpc/status/None
